gene_id	gene_name	previous_ids	product
TGME49_255680	N/A	Previous IDs: 1934.t000046;1934.t000046;1934.t000046;1934.t000046;55.m04628;TGME49_055680;TGME49_055680;TGME49_055680;TGME49_055680;TgGLEAN_4338;TgGlmHMM_3893;TgTigrScan_7045;TgTwinScan_6491;mrna.TGME49_055680A;tigr:cds.TGME49_055680A	YbaK/proline-tRNA ligase associated domain-containing protein
TGME49_255690	N/A	Previous IDs: 1934.t000047;1934.t000047;1934.t000047;1934.t000047;55.m04628;TGME49_055690;TGME49_055690;TGME49_055690;TGME49_055690;TgGlmHMM_3893;TgTigrScan_7045;mrna.TGME49_055690A;tigr:cds.TGME49_055690A	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase domain-containing protein
TGME49_255700	N/A	Previous IDs: 1934.t000048;1934.t000048;1934.t000048;1934.t000048;55.m04629;TGME49_055700;TGME49_055700;TGME49_055700;TGME49_055700;TgGLEAN_4339;TgGlmHMM_3894;TgTigrScan_7047;TgTigrScan_7048;TgTwinScan_6494;mrna.TGME49_055700A;tigr:cds.TGME49_055700A	hypothetical protein
TGME49_255710	N/A	Previous IDs: 1934.t000049;1934.t000049;1934.t000049;1934.t000049;55.m04630;TGME49_055710;TGME49_055710;TGME49_055710;TGME49_055710;TgGLEAN_4340;TgGlmHMM_3894;TgTigrScan_7049;TgTwinScan_6495;mrna.TGME49_055710A;tigr:cds.TGME49_055710A	ULK kinase
TGME49_255715	N/A	Previous IDs: 1934.t000050;1934.t000050;1934.t000050;1934.t000050;TGME49_055715;TGME49_055715;TGME49_055715;TGME49_055715	hypothetical protein
TGME49_255720	N/A	Previous IDs: 1934.t000051;1934.t000051;1934.t000051;1934.t000051;55.m10284;TGME49_055720;TGME49_055720;TGME49_055720;TGME49_055720;TgGLEAN_4341;TgGlmHMM_3895;TgTigrScan_7051;mrna.TGME49_055720A;tigr:cds.TGME49_055720A	tRNA intron endonuclease, putative
TGME49_255730	N/A	Previous IDs: 1934.t000052;1934.t000052;1934.t000052;1934.t000052;TGME49_055730;TGME49_055730;TGME49_055730;TGME49_055730;TgGLEAN_4292;TgTwinScan_6496;mrna.TGME49_055730A;tigr:cds.TGME49_055730A	hypothetical protein
TGME49_255870	N/A	Previous IDs: 1934.t000056;1934.t000056;1934.t000056;1934.t000056;55.m04633;TGME49_055870;TGME49_055870;TGME49_055870;TGME49_055870;TgGlmHMM_3896;TgTigrScan_7056;mrna.TGME49_055870A;tigr:cds.TGME49_055870A	WD domain, G-beta repeat-containing protein
TGME49_255880	N/A	Previous IDs: 1934.t000057;1934.t000057;1934.t000057;1934.t000057;55.m04634;TGME49_055880;TGME49_055880;TGME49_055880;TGME49_055880;TgGLEAN_4291;TgGlmHMM_3896;TgTigrScan_7057;TgTigrScan_7058;TgTwinScan_6501;mrna.TGME49_055880A;tigr:cds.TGME49_055880A	hypothetical protein
TGME49_255890	N/A	Previous IDs: 1934.t000059;1934.t000059;1934.t000059;1934.t000059;55.m04635;TGME49_055890;TGME49_055890;TGME49_055890;TGME49_055890;TgGLEAN_4347;TgGlmHMM_3897;TgTigrScan_7060;TgTwinScan_6502;mrna.TGME49_055890A;tigr:cds.TGME49_055890A	pyridine nucleotide-disulfide oxidoreductase domain-containing protein
TGME49_255895	N/A	Previous IDs: 1934.t000060;1934.t000060;1934.t000060;1934.t000060;TGME49_055895;TGME49_055895;TGME49_055895;TGME49_055895	hypothetical protein
TGME49_255900	N/A	Previous IDs: 1934.t000061;1934.t000061;1934.t000061;1934.t000061;55.m00043;TGME49_055900;TGME49_055900;TGME49_055900;TGME49_055900;TgGLEAN_4348;TgGlmHMM_3897;TgTigrScan_7062;TgTwinScan_6503;mrna.TGME49_055900A;tigr:cds.TGME49_055900A	Bax inhibitor-1, putative
TGME49_255910	N/A	Previous IDs: 1934.t000062;1934.t000062;1934.t000062;1934.t000062;55.m08186;TGME49_055910;TGME49_055910;TGME49_055910;TGME49_055910;TgGLEAN_4349;TgGlmHMM_3897;TgTigrScan_7063;TgTigrScan_7064;TgTwinScan_6504;mrna.TGME49_055910A;tigr:cds.TGME49_055910A	PfMNL-2 CISD1 family iron-sulfur protein, putative
TGME49_255920	N/A	Previous IDs: 1934.t000063;1934.t000063;1934.t000063;1934.t000063;55.m04637;TGME49_055920;TGME49_055920;TGME49_055920;TGME49_055920;TgGLEAN_4290;TgGlmHMM_3898;TgTigrScan_7065;TgTwinScan_6505;mrna.TGME49_055920A;tigr:cds.TGME49_055920A	GINS complex subunit Psf3, putative
TGME49_255930	N/A	Previous IDs: 1934.t000064;1934.t000064;1934.t000064;1934.t000064;55.m10279;TGME49_055930;TGME49_055930;TGME49_055930;TGME49_055930;TgGLEAN_4289;TgGlmHMM_3898;TgTigrScan_7066;TgTwinScan_6506;mrna.TGME49_055930A;tigr:cds.TGME49_055930A	hypothetical protein
TGME49_255940	N/A	Previous IDs: 1934.t000065;1934.t000065;1934.t000065;1934.t000065;55.m04638;TGME49_055940;TGME49_055940;TGME49_055940;TGME49_055940;TgGLEAN_4288;TgGlmHMM_3898;TgTigrScan_7067;TgTwinScan_6506;mrna.TGME49_055940A;tigr:cds.TGME49_055940A	hypothetical protein
TGME49_255960	N/A	Previous IDs: 1934.t000066;1934.t000066;1934.t000066;1934.t000066;55.m04639;TGME49_055960;TGME49_055960;TGME49_055960;TGME49_055960;TgGLEAN_4350;TgGlmHMM_3899;TgTigrScan_7068;TgTwinScan_6507;mrna.TGME49_055960A;tigr:cds.TGME49_055960A	hypothetical protein
TGME49_255970	SET	Previous IDs: 1934.t000068;1934.t000068;1934.t000068;1934.t000068;55.m04640;TGME49_055970;TGME49_055970;TGME49_055970;TGME49_055970;TgGLEAN_4287;TgGlmHMM_3900;TgTigrScan_7069;TgTwinScan_6508;mrna.TGME49_055970A;tigr:cds.TGME49_055970A	histone lysine methyltransferase SET/SUV39
TGME49_255980	N/A	Previous IDs: 1934.t000069;1934.t000069;1934.t000069;1934.t000069;55.m10278;TGME49_055980;TGME49_055980;TGME49_055980;TGME49_055980;TgGLEAN_4286;TgGlmHMM_3900;TgTigrScan_7071;TgTwinScan_6509;mrna.TGME49_055980A;tigr:cds.TGME49_055980A	hypothetical protein
TGME49_256000	N/A	Previous IDs: 1934.t000071;1934.t000071;1934.t000071;1934.t000071;55.m00006;TGME49_056000;TGME49_056000;TGME49_056000;TGME49_056000;TgGLEAN_4351;TgGLEAN_4352;TgGlmHMM_3901;TgTigrScan_7072;TgTigrScan_7073;TgTwinScan_6510;mrna.TGME49_056000A;tigr:cds.TGME49_056000A	endoplasmic reticulum retention receptor
TGME49_256010	N/A	Previous IDs: 1934.t000072;1934.t000072;1934.t000072;1934.t000072;55.m00047;TGME49_056010;TGME49_056010;TGME49_056010;TGME49_056010;TgGLEAN_4353;TgGlmHMM_3901;TgTigrScan_7075;TgTwinScan_6511;mrna.TGME49_056010A;tigr:cds.TGME49_056010A	hypothetical protein
TGME49_256020	N/A	Previous IDs: 1934.t000073;1934.t000073;1934.t000073;1934.t000073;55.m08187;TGME49_056020;TGME49_056020;TGME49_056020;TGME49_056020;TgGLEAN_4354;TgGlmHMM_3901;TgTigrScan_7076;TgTwinScan_6512;mrna.TGME49_056020A;tigr:cds.TGME49_056020A	EFHC1, putative
TGME49_256025	N/A	Previous IDs: 1934.t000074;1934.t000074;1934.t000074;1934.t000074;TGME49_056025;TGME49_056025;TGME49_056025;TGME49_056025	SPEF1 family protein
TGME49_256030	DCX	Previous IDs: 1934.t000075;1934.t000075;1934.t000075;1934.t000075;55.m08188;TGME49_056030;TGME49_056030;TGME49_056030;TGME49_056030;TgGLEAN_4355;TgGlmHMM_3901;TgTigrScan_7078;TgTwinScan_6513;mrna.TGME49_056030A;tigr:cds.TGME49_056030A	doublecortin domain-containing protein DCX
TGME49_256035	N/A	Previous IDs: 1934.t000713;1934.t000713;1934.t000713;1934.t000713;TGME49_056035;TGME49_056035;TGME49_056035;TGME49_056035	hypothetical protein
TGME49_256040	N/A	Previous IDs: 1934.t000076;1934.t000076;1934.t000076;1934.t000076;55.m00050;TGME49_056040;TGME49_056040;TGME49_056040;TGME49_056040;TgGLEAN_4356;TgGlmHMM_3903;TgTwinScan_6515;mrna.TGME49_056040A;tigr:cds.TGME49_056040A	PA14 domain-containing protein
TGME49_256050	N/A	Previous IDs: 1934.t000077;1934.t000077;1934.t000077;1934.t000077;55.m08215;TGME49_056050;TGME49_056050;TGME49_056050;TGME49_056050;TgGLEAN_4284;TgGlmHMM_3904;mrna.TGME49_056050A;tigr:cds.TGME49_056050A	signal recognition particle 14kd protein
TGME49_256060	N/A	Previous IDs: 1934.t000078;1934.t000078;1934.t000078;1934.t000078;55.m08214;TGME49_056060;TGME49_056060;TGME49_056060;TGME49_056060;TgGLEAN_4283;TgGlmHMM_3904;TgTigrScan_7081;TgTwinScan_6516;mrna.TGME49_056060A;tigr:cds.TGME49_056060A	nucleosome assembly protein (nap) protein
TGME49_256070	CRK4	Previous IDs: 1934.t000079;1934.t000079;1934.t000079;1934.t000079;55.m04644;TGME49_056070;TGME49_056070;TGME49_056070;TGME49_056070;TgGLEAN_4283;TgGlmHMM_3904;TgTigrScan_7081;TgTwinScan_6517;mrna.TGME49_056070A;tigr:cds.TGME49_056070A	CDK-related protein kinase CRK4
TGME49_256080	N/A	Previous IDs: 1934.t000080;1934.t000080;1934.t000080;1934.t000080;55.m08189;TGME49_056080;TGME49_056080;TGME49_056080;TGME49_056080;TgGLEAN_4357;TgGlmHMM_3905;mrna.TGME49_056080A;tigr:cds.TGME49_056080A	glycosyltransferase, group 2 family protein
TGME49_256090	N/A	Previous IDs: 1934.t000081;1934.t000081;1934.t000081;1934.t000081;55.m04645;TGME49_056090;TGME49_056090;TGME49_056090;TGME49_056090;TgGLEAN_4282;TgGlmHMM_3906;TgTigrScan_7083;TgTwinScan_6519;mrna.TGME49_056090A;tigr:cds.TGME49_056090A	glycerophosphodiester phosphodiesterase family protein
TGME49_256100	N/A	Previous IDs: 1934.t000082;1934.t000082;1934.t000082;1934.t000082;55.m04646;TGME49_056100;TGME49_056100;TGME49_056100;TGME49_056100;TgGLEAN_4359;TgGlmHMM_3907;TgTigrScan_7084;mrna.TGME49_056100A;tigr:cds.TGME49_056100A	tetratricopeptide repeat-containing protein
TGME49_256220	N/A	Previous IDs: 1934.t000702;1934.t000702;1934.t000702;1934.t000702;55.m04647;TGME49_056220;TGME49_056220;TGME49_056220;TGME49_056220;TgGlmHMM_3907;mrna.TGME49_056220A;tigr:cds.TGME49_056220A	hypothetical protein
TGME49_256650	N/A	Previous IDs: 1934.t000083;1934.t000083;1934.t000083;1934.t000083;55.m10275;TGME49_056650;TGME49_056650;TGME49_056650;TGME49_056650;TgGLEAN_4278;TgGlmHMM_3908;TgTigrScan_7089;mrna.TGME49_056650A;tigr:cds.TGME49_056650A	hypothetical protein
TGME49_256700	N/A	Previous IDs: 1934.t000084;1934.t000084;1934.t000084;1934.t000084;TGME49_056700;TGME49_056700;TGME49_056700;TGME49_056700	hypothetical protein
TGME49_256760	PYKI	Previous IDs: 1934.t000085;1934.t000085;1934.t000085;1934.t000085;55.m00007;TGME49_056760;TGME49_056760;TGME49_056760;TGME49_056760;TgGLEAN_4360;TgGlmHMM_3909;TgTigrScan_7090;TgTwinScan_6522;mrna.TGME49_056760A;tigr:cds.TGME49_056760A	pyruvate kinase PyK1
TGME49_256770	N/A	Previous IDs: 1934.t000086;1934.t000086;1934.t000086;1934.t000086;55.m04649;TGME49_056770;TGME49_056770;TGME49_056770;TGME49_056770;TgGLEAN_4277;TgGlmHMM_3910;TgTigrScan_7091;TgTwinScan_6523;mrna.TGME49_056770A;tigr:cds.TGME49_056770A	eukaryotic translation initiation factor 4A, isoform 3, putative
TGME49_256780	N/A	Previous IDs: 1934.t000087;1934.t000087;1934.t000087;1934.t000087;55.m04650;TGME49_056780;TGME49_056780;TGME49_056780;TGME49_056780;TgGLEAN_4276;TgGlmHMM_3910;TgTigrScan_7092;TgTwinScan_6524;mrna.TGME49_056780A;tigr:cds.TGME49_056780A	PPPDE peptidase, putative
TGME49_256788	N/A	Previous IDs: 1934.t000088;1934.t000088;1934.t000088;1934.t000088;55.m04651;TGME49_056790;TGME49_056790;TGME49_056790;TGME49_056790;TgGLEAN_4361;TgGLEAN_4362;TgGlmHMM_3911;TgGlmHMM_3912;TgTigrScan_7093;TgTwinScan_6525	intraflagellar transport 52 (Protein NGD5) family protein
TGME49_256792	N/A	Previous IDs: 1934.t000089;1934.t000089;1934.t000089;1934.t000089;55.m04651;TGME49_056790;TGME49_056790;TGME49_056790;TGME49_056790;TgGLEAN_4361;TgGLEAN_4362;TgGlmHMM_3911;TgGlmHMM_3912;TgTigrScan_7093;TgTwinScan_6525;mrna.TGME49_056790A;tigr:cds.TGME49_056790A	hypothetical protein
TGME49_256800	N/A	Previous IDs: 1934.t000090;1934.t000090;1934.t000090;1934.t000090;55.m04652;TGME49_056800;TGME49_056800;TGME49_056800;TGME49_056800;TgGLEAN_4275;TgGlmHMM_3913;TgTigrScan_7094;TgTwinScan_6526;mrna.TGME49_056800A;tigr:cds.TGME49_056800A	hypothetical protein
TGME49_256810	N/A	Previous IDs: 1934.t000091;1934.t000091;1934.t000091;1934.t000091;55.m11052;TGME49_056810;TGME49_056810;TGME49_056810;TGME49_056810;TgGLEAN_4274;TgGlmHMM_3913;TgTigrScan_7096;TgTwinScan_6527;TgTwinScan_6528;mrna.TGME49_056810A;tigr:cds.TGME49_056810A	DnaJ domain-containing protein
TGME49_256820	N/A	Previous IDs: 1934.t000092;1934.t000092;1934.t000092;1934.t000092;55.m11051;TGME49_056820;TGME49_056820;TGME49_056820;TGME49_056820;TgGLEAN_4273;TgGlmHMM_3913;TgTigrScan_7096;TgTwinScan_6529;mrna.TGME49_056820A;tigr:cds.TGME49_056820A	zinc finger (CCCH type) motif-containing protein
TGME49_256830	N/A	Previous IDs: 1934.t000093;1934.t000093;1934.t000093;1934.t000093;55.m04654;TGME49_056830;TGME49_056830;TGME49_056830;TGME49_056830;TgGLEAN_4363;TgGlmHMM_3914;TgTigrScan_7097;TgTigrScan_7098;TgTwinScan_6530;mrna.TGME49_056830A;tigr:cds.TGME49_056830A	SacI domain-containing protein
TGME49_256840	N/A	Previous IDs: 1934.t000094;1934.t000094;1934.t000094;1934.t000094;55.m10286;TGME49_056840;TGME49_056840;TGME49_056840;TGME49_056840;TgGLEAN_4364;TgGlmHMM_3914;TgTigrScan_7098;TgTwinScan_6531;mrna.TGME49_056840A;tigr:cds.TGME49_056840A	hypothetical protein
TGME49_256850	N/A	Previous IDs: 1934.t000095;1934.t000095;1934.t000095;1934.t000095;55.m11050;TGME49_056850;TGME49_056850;TGME49_056850;TGME49_056850;TgGLEAN_4272;TgGlmHMM_3915;TgTwinScan_6532;mrna.TGME49_056850A;tigr:cds.TGME49_056850A	hypothetical protein
TGME49_256865	N/A	Previous IDs: 1934.t000096;1934.t000096;1934.t000096;1934.t000096;55.m04655;TGME49_056860;TGME49_056860;TGME49_056860;TGME49_056860;TGME49_056870;TGME49_056870;TGME49_056870;TGME49_056870;TgGLEAN_4365;TgGLEAN_4366;TgGlmHMM_3916;TgTigrScan_7098;TgTigrScan_7099;TgTwinScan_6533;TgTwinScan_6534;mrna.TGME49_056860A;mrna.TGME49_056870A;tigr:cds.TGME49_056860A;tigr:cds.TGME49_056870A	WD repeat domain 35 family protein
TGME49_256880	N/A	Previous IDs: 1934.t000097;1934.t000097;1934.t000097;1934.t000097;55.m04656;TGME49_056880;TGME49_056880;TGME49_056880;TGME49_056880;TgGLEAN_4271;TgGlmHMM_3917;TgTigrScan_7100;TgTigrScan_7101;TgTwinScan_6535;mrna.TGME49_056880A;tigr:cds.TGME49_056880A	protein kinase domain-containing protein
TGME49_256900	N/A	Previous IDs: 1934.t000098;1934.t000098;1934.t000098;1934.t000098;55.m04658;TGME49_056900;TGME49_056900;TGME49_056900;TGME49_056900;TgGLEAN_4367;TgGlmHMM_3918;TgTigrScan_7103;TgTwinScan_6537;mrna.TGME49_056900A;tigr:cds.TGME49_056900A	DEAD/DEAH box helicase domain-containing protein
TGME49_256910	VPS31	Previous IDs: 1934.t000099;1934.t000099;1934.t000099;1934.t000099;55.m04659;TGME49_056910;TGME49_056910;TGME49_056910;TGME49_056910;TgGLEAN_4269;TgGlmHMM_3919;TgTigrScan_7104;TgTwinScan_6538;mrna.TGME49_056910A;tigr:cds.TGME49_056910A	vacuolar protein sorting-associated protein 31, putative
TGME49_256965	N/A	Previous IDs: 1934.t000103;1934.t000103;1934.t000103;1934.t000103;TGME49_056965;TGME49_056965;TGME49_056965;TGME49_056965	hypothetical protein
TGME49_256970	N/A	Previous IDs: 1934.t000104;1934.t000104;1934.t000104;1934.t000104;55.m04663;TGME49_056970;TGME49_056970;TGME49_056970;TGME49_056970;TgGLEAN_4369;TgGlmHMM_3920;TgTigrScan_7111;TgTwinScan_6544;mrna.TGME49_056970A;tigr:cds.TGME49_056970A	vacuolar ATP synthase subunit A, putative
TGME49_256980	N/A	Previous IDs: 1934.t000106;1934.t000106;1934.t000106;1934.t000106;55.m04664;TGME49_056980;TGME49_056980;TGME49_056980;TGME49_056980;TgGLEAN_4370;TgGlmHMM_3921;TgTigrScan_7111;TgTwinScan_6545;mrna.TGME49_056980A;tigr:cds.TGME49_056980A	glycerol-3-phosphate-acyltransferase
TGME49_256990	N/A	Previous IDs: 1934.t000107;1934.t000107;1934.t000107;1934.t000107;55.m04665;TGME49_056990;TGME49_056990;TGME49_056990;TGME49_056990;TgGLEAN_4264;TgGlmHMM_3922;TgTigrScan_7112;TgTwinScan_6546;mrna.TGME49_056990A;tigr:cds.TGME49_056990A	glycyl-tRNA synthetase
TGME49_257000	N/A	Previous IDs: 1934.t000108;1934.t000108;1934.t000108;1934.t000108;55.m04666;TGME49_057000;TGME49_057000;TGME49_057000;TGME49_057000;TgGLEAN_4371;TgTigrScan_7113;mrna.TGME49_057000A;tigr:cds.TGME49_057000A	solute carrier family 13, putative
TGME49_257010	TLN3	Previous IDs: 1934.t000109;1934.t000109;1934.t000109;1934.t000109;55.m04667;55.m04668;TGME49_057010;TGME49_057010;TGME49_057010;TGME49_057010;TgGLEAN_4264;TgGlmHMM_3922;TgTigrScan_7114;TgTigrScan_7115;TgTwinScan_6547;mrna.TGME49_057010A;tigr:cds.TGME49_057010A	toxolysin TLN3
TGME49_257020	N/A	Previous IDs: 1934.t000110;1934.t000110;1934.t000110;1934.t000110;55.m04669;TGME49_057020;TGME49_057020;TGME49_057020;TGME49_057020;TgGLEAN_4372;TgGlmHMM_3923;TgTigrScan_7116;TgTwinScan_6548;mrna.TGME49_057020A;tigr:cds.TGME49_057020A	trafficking protein particle complex subunit 13, putative
TGME49_257030	N/A	Previous IDs: 1934.t000111;1934.t000111;1934.t000111;1934.t000111;55.m11053;TGME49_057030;TGME49_057030;TGME49_057030;TGME49_057030;TgGLEAN_4373;TgGlmHMM_3923;TgTigrScan_7119;TgTwinScan_6549;mrna.TGME49_057030A;tigr:cds.TGME49_057030A	hypothetical protein
TGME49_257040	N/A	Previous IDs: 1934.t000112;1934.t000112;1934.t000112;1934.t000112;55.m04670;TGME49_057040;TGME49_057040;TGME49_057040;TGME49_057040;TgGLEAN_4263;TgGlmHMM_3924;TgTigrScan_7120;TgTwinScan_6550;mrna.TGME49_057040A;tigr:cds.TGME49_057040A	TB2/DP1, HVA22 family protein
TGME49_257050	KPHMT-KPR	Previous IDs: 1934.t000113;1934.t000113;1934.t000113;1934.t000113;55.m04671;TGME49_057050;TGME49_057050;TGME49_057050;TGME49_057050;TgGLEAN_4261;TgGLEAN_4262;TgGlmHMM_3925;TgTigrScan_7121;TgTigrScan_7122;TgTwinScan_6551;mrna.TGME49_057050A;tigr:cds.TGME49_057050A	ketopantoate hydroxymethyltransferase - ketopantoate reductase
TGME49_257060	N/A	Previous IDs: 1934.t000114;1934.t000114;1934.t000114;1934.t000114;55.m04672;TGME49_057060;TGME49_057060;TGME49_057060;TGME49_057060;TgGLEAN_4260;TgGlmHMM_3925;TgTigrScan_7123;TgTwinScan_6552;mrna.TGME49_057060A;tigr:cds.TGME49_057060A	translation initiation factor sui1 protein
TGME49_257070	AGFG	Previous IDs: 1934.t000115;1934.t000115;1934.t000115;1934.t000115;55.m04673;TGME49_057070;TGME49_057070;TGME49_057070;TGME49_057070;TgGLEAN_4374;TgGLEAN_4375;TgGlmHMM_3926;TgTigrScan_7124;TgTigrScan_7125;TgTwinScan_6553;mrna.TGME49_057070A;tigr:cds.TGME49_057070A	Arf-GAP domain and FG repeat-containing protein AGFG
TGME49_257080	PDE13	Previous IDs: 1934.t000116;1934.t000116;1934.t000116;1934.t000116;55.m00270;TGME49_057080;TGME49_057080;TGME49_057080;TGME49_057080;TgGLEAN_4259;TgGlmHMM_3927;TgTigrScan_7126;TgTwinScan_6554;mrna.TGME49_057080A;tigr:cds.TGME49_057080A	3'5'-cyclic nucleotide phosphodiesterase PDE13
TGME49_257090	N/A	Previous IDs: 1934.t000117;1934.t000117;1934.t000117;1934.t000117;55.m11049;TGME49_057090;TGME49_057090;TGME49_057090;TGME49_057090;TgGLEAN_4258;TgGlmHMM_3928;TgTigrScan_7128;TgTwinScan_6555;mrna.TGME49_057090A;tigr:cds.TGME49_057090A	NAC domain-containing protein
TGME49_257100	N/A	Previous IDs: 1934.t000118;1934.t000118;1934.t000118;1934.t000118;55.m04675;TGME49_057100;TGME49_057100;TGME49_057100;TGME49_057100;TgGLEAN_4257;TgGlmHMM_3928;TgTigrScan_7129;TgTwinScan_6556;mrna.TGME49_057100A;tigr:cds.TGME49_057100A	hypothetical protein
TGME49_257110	N/A	Previous IDs: 1934.t000119;1934.t000119;1934.t000119;1934.t000119;55.m04676;TGME49_057110;TGME49_057110;TGME49_057110;TGME49_057110;TgGLEAN_4377;TgGlmHMM_3929;TgTigrScan_7130;TgTwinScan_6557;mrna.TGME49_057110A;tigr:cds.TGME49_057110A	mitochondrial inner membrane protease ATP23, putative
TGME49_257120	ST1	Previous IDs: 1934.t000120;1934.t000120;1934.t000120;1934.t000120;55.m04677;TGME49_057120;TGME49_057120;TGME49_057120;TGME49_057120;TgGLEAN_4378;TgGlmHMM_3929;TgTigrScan_7130;TgTwinScan_6558;mrna.TGME49_057120A;tigr:cds.TGME49_057120A	sugar transporter ST1
TGME49_257130	N/A	Previous IDs: 1934.t000121;1934.t000121;1934.t000121;1934.t000121;55.m04678;TGME49_057130;TGME49_057130;TGME49_057130;TGME49_057130;TgGLEAN_4255;TgGLEAN_4256;TgGlmHMM_3930;TgTigrScan_7131;TgTigrScan_7132;TgTwinScan_6559;TgTwinScan_6560;mrna.TGME49_057130A;tigr:cds.TGME49_057130A	zinc finger (CCCH type) motif-containing protein
TGME49_257140	N/A	Previous IDs: TGME49_057140;TGME49_057140;TGME49_057140;TGME49_057140	tRNA-Met
TGME49_257150	N/A	Previous IDs: 1934.t000122;1934.t000122;1934.t000122;1934.t000122;55.m04680;TGME49_057150;TGME49_057150;TGME49_057150;TGME49_057150;TgGLEAN_4255;TgGlmHMM_3930;TgTigrScan_7133;TgTwinScan_6561;mrna.TGME49_057150A;tigr:cds.TGME49_057150A	NOT2 / NOT3 / NOT5 family protein
TGME49_257160	N/A	Previous IDs: 1934.t000123;1934.t000123;1934.t000123;1934.t000123;55.m04681;TGME49_057160;TGME49_057160;TGME49_057160;TGME49_057160;TgGLEAN_4379;TgGlmHMM_3931;TgTigrScan_7134;TgTwinScan_6563;mrna.TGME49_057160A;tigr:cds.TGME49_057160A	hypothetical protein
TGME49_257170	N/A	Previous IDs: 1934.t000124;1934.t000124;1934.t000124;1934.t000124;55.m04682;TGME49_057170;TGME49_057170;TGME49_057170;TGME49_057170;TgGLEAN_4253;TgGlmHMM_3932;TgTigrScan_7135;TgTwinScan_6564;mrna.TGME49_057170A;tigr:cds.TGME49_057170A	hypothetical protein
TGME49_257180	RAD50	Previous IDs: 1934.t000125;1934.t000125;1934.t000125;1934.t000125;55.m04683;TGME49_057180;TGME49_057180;TGME49_057180;TGME49_057180;TgGLEAN_4380;TgGLEAN_4381;TgGlmHMM_3933;TgTigrScan_7136;TgTigrScan_7138;TgTwinScan_6565;mrna.TGME49_057180A;tigr:cds.TGME49_057180A	DNA repair protein RAD50, putative
TGME49_257290	N/A	Previous IDs: 1934.t000126;1934.t000126;1934.t000126;1934.t000126;55.m04685;TGME49_057290;TGME49_057290;TGME49_057290;TGME49_057290;TgGLEAN_4382;TgGlmHMM_3933;TgTigrScan_7139;TgTwinScan_6566;mrna.TGME49_057290A;tigr:cds.TGME49_057290A	RNA 2'-phosphotransferase, Tpt1/KptA family protein
TGME49_257300	CIP2	Previous IDs: 1934.t000127;1934.t000127;1934.t000127;1934.t000127;55.m04686;TGME49_057300;TGME49_057300;TGME49_057300;TGME49_057300;TgGLEAN_4252;TgGlmHMM_3934;TgTigrScan_7140;TgTigrScan_7141;TgTwinScan_6567;mrna.TGME49_057300A;tigr:cds.TGME49_057300A	CPH1-interacting protein CIP2
TGME49_257310	N/A	Previous IDs: 1934.t000128;1934.t000128;1934.t000128;1934.t000128;55.m04687;TGME49_057310;TGME49_057310;TGME49_057310;TGME49_057310;TgGLEAN_4252;TgGlmHMM_3934;TgTigrScan_7141;TgTwinScan_6569;mrna.TGME49_057310A;tigr:cds.TGME49_057310A	hypothetical protein
TGME49_257330	N/A	Previous IDs: 1934.t000129;1934.t000129;1934.t000129;1934.t000129;55.m04688;TGME49_057330;TGME49_057330;TGME49_057330;TGME49_057330;TgGLEAN_4384;TgGlmHMM_3935;TgTigrScan_7143;TgTwinScan_6570;mrna.TGME49_057330A;tigr:cds.TGME49_057330A	hypothetical protein
TGME49_257340	RAB4	Previous IDs: 1934.t000130;1934.t000130;1934.t000130;1934.t000130;55.m08213;TGME49_057340;TGME49_057340;TGME49_057340;TGME49_057340;TgGLEAN_4251;TgGlmHMM_3936;TgTigrScan_7144;TgTwinScan_6571;mrna.TGME49_057340A;tigr:cds.TGME49_057340A	ras-related protein RAB4
TGME49_257350	N/A	Previous IDs: 1934.t000131;1934.t000131;1934.t000131;1934.t000131;55.m00269;TGME49_057350;TGME49_057350;TGME49_057350;TGME49_057350;TgGLEAN_4250;TgGlmHMM_3936;TgTigrScan_7144;TgTwinScan_6572;mrna.TGME49_057350A;tigr:cds.TGME49_057350A	eukaryotic translation initiation factor, putative
TGME49_257360	N/A	Previous IDs: 1934.t000132;1934.t000132;1934.t000132;1934.t000132;55.m10274;TGME49_057360;TGME49_057360;TGME49_057360;TGME49_057360;TgGLEAN_4249;TgGlmHMM_3936;TgTigrScan_7144;TgTwinScan_6573;mrna.TGME49_057360A;tigr:cds.TGME49_057360A	hypothetical protein
