Gene ID	EC numbers
TGME49_214090	N/A
TGME49_214100	N/A
TGME49_214110	N/A
TGME49_214115	N/A
TGME49_214120	N/A
TGME49_214130	N/A
TGME49_214140	N/A
TGME49_214150	N/A
TGME49_214160	N/A
TGME49_214170	2.5.1.60 (Protein geranylgeranyltransferase type II)
TGME49_214180	N/A
TGME49_214190	N/A
TGME49_214200	N/A
TGME49_214210	N/A
TGME49_214220	N/A
TGME49_214230	N/A
TGME49_214240	N/A
TGME49_214250	N/A
TGME49_214260	2.7.9.4 (Alpha-glucan, water dikinase)
TGME49_214270	N/A
TGME49_214280	2.7.7.2 (FAD synthase)
TGME49_214290	N/A
TGME49_214295	N/A
TGME49_214300	N/A
TGME49_214310	N/A
TGME49_214320	N/A
TGME49_214330	N/A
TGME49_214340	N/A
TGME49_214350	N/A
TGME49_214360	N/A
TGME49_214370	N/A
TGME49_214385	N/A
TGME49_214400	N/A
TGME49_214410	N/A
TGME49_214420	N/A
TGME49_214430	N/A
TGME49_214440	2.7.8.7 (Holo-[acyl-carrier-protein] synthase)
TGME49_214450	N/A
TGME49_214470	3.4.22.68 (Ulp1 peptidase)
TGME49_214480	N/A
TGME49_214490	N/A
TGME49_214500	N/A
TGME49_214510	N/A
TGME49_214520	N/A
TGME49_214530	N/A
TGME49_214540	N/A
TGME49_214560	N/A
TGME49_214570	N/A
TGME49_214575	N/A
TGME49_214580	N/A
TGME49_214590	N/A
TGME49_214600	N/A
TGME49_214610	N/A
TGME49_214620	N/A
TGME49_214630	N/A
TGME49_214740	N/A
TGME49_214750	N/A
TGME49_214760	1.1.1.79 (Glyoxylate reductase (NADP(+)))
TGME49_214770	N/A
TGME49_214780	3.6.1.17 (Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical))
TGME49_214783	N/A
TGME49_214787	N/A
TGME49_214790	N/A
TGME49_214800	N/A
TGME49_214810	N/A
TGME49_214820	N/A
TGME49_214830	N/A
TGME49_214835	N/A
TGME49_214840	N/A
TGME49_214850	1.1.1.267 (1-deoxy-D-xylulose-5-phosphate reductoisomerase)
TGME49_214860	N/A
TGME49_214870	N/A
TGME49_214880	N/A
TGME49_214900	N/A
TGME49_214910	N/A
TGME49_214920	N/A
TGME49_214930	N/A
TGME49_214940	N/A
TGME49_214950	N/A
TGME49_214960	N/A
TGME49_214970	N/A
TGME49_214980	N/A
TGME49_214990	N/A
TGME49_215010	N/A
TGME49_215020	N/A
TGME49_215030	N/A
TGME49_215040	N/A
TGME49_215055	N/A
TGME49_215060	N/A
TGME49_215070	1.18.1.3 (Ferredoxin--NAD(+) reductase)
TGME49_215080	N/A
TGME49_215090	N/A
TGME49_215100	N/A
TGME49_215110	N/A
TGME49_215120	N/A
TGME49_215130	N/A
TGME49_215140	N/A
TGME49_215150	N/A
TGME49_215160	N/A
TGME49_215165	N/A
TGME49_215170	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_215210	N/A
TGME49_215220	N/A
TGME49_215230	N/A
TGME49_215250	2.7.6.2 (Thiamine diphosphokinase)
TGME49_215260	6.3.4.16 (Carbamoyl-phosphate synthase (ammonia))
TGME49_215270	N/A
TGME49_215280	1.3.5.1 (Succinate dehydrogenase (quinone))
TGME49_215290	1.5.1.9 (Saccharopine dehydrogenase (NAD(+), L-glutamate-forming))
TGME49_215300	N/A
TGME49_215320	N/A
TGME49_215328	N/A
TGME49_215347	N/A
TGME49_215350	N/A
TGME49_215360	N/A
TGME49_215370	N/A
TGME49_215380	N/A
TGME49_215385	N/A
TGME49_215390	N/A
TGME49_215400	N/A
TGME49_215410	N/A
TGME49_215420	N/A
TGME49_215430	N/A
TGME49_215440	N/A
TGME49_215450	N/A
TGME49_215460	N/A
TGME49_215470	N/A
TGME49_215480	3.5.4.4 (Adenosine deaminase)
TGME49_215490	N/A
TGME49_215500	N/A
TGME49_215510	2.1.1.- (Methyltransferases.)
TGME49_215520	N/A
TGME49_215530	N/A
TGME49_215540	N/A
TGME49_215550	N/A
TGME49_215560	2.1.1.125 (Transferred entry: 2.1.1.319, 2.1.1.320, 2.1.1.321 and 2.1.1.322)
TGME49_215570	N/A
TGME49_215590	1.3.5.1 (Succinate dehydrogenase (quinone))
TGME49_215600	N/A
TGME49_215610	N/A
TGME49_215620	N/A
TGME49_215640	N/A
TGME49_215650	N/A
TGME49_215660	N/A
TGME49_215670	2.7.11.11 (cAMP-dependent protein kinase)
TGME49_215680	N/A
TGME49_215690	N/A
TGME49_215700	2.7.1.137 (Phosphatidylinositol 3-kinase)
TGME49_215710	N/A
TGME49_215730	N/A
TGME49_215740	2.3.1.48 (Histone acetyltransferase)
TGME49_215750	N/A
TGME49_215775	N/A
TGME49_215785	N/A
TGME49_215885	N/A
TGME49_215890	N/A
TGME49_215895	N/A
TGME49_215900	N/A
TGME49_215910	N/A
TGME49_215920	N/A
TGME49_215930	N/A
TGME49_215940	N/A
TGME49_215950	N/A
TGME49_215955	N/A
TGME49_215960	N/A
TGME49_215970	N/A
TGME49_215980	N/A
TGME49_215990	N/A
TGME49_216000	N/A
TGME49_216010	N/A
TGME49_216020	N/A
TGME49_216030	N/A
TGME49_216040	N/A
TGME49_216050	N/A
TGME49_216053	N/A
TGME49_216055	N/A
TGME49_216060	N/A
TGME49_216070	N/A
TGME49_216080	2.1.1.43 (Transferred entry: 2.1.1.354)
TGME49_216090	N/A
TGME49_216120	N/A
TGME49_216130	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)
TGME49_216140	N/A
TGME49_216150	N/A
TGME49_216155	N/A
TGME49_216160	N/A
TGME49_216170	2.8.1.7 (Cysteine desulfurase)
TGME49_216180	N/A
TGME49_216190	N/A
TGME49_216200	N/A
TGME49_216210	N/A
TGME49_216220	N/A
TGME49_216240	N/A
TGME49_216250	N/A
TGME49_216260	N/A
TGME49_216270	N/A
TGME49_216275	N/A
TGME49_216280	4.6.1.1 (Adenylate cyclase)
TGME49_216285	N/A
TGME49_216290	N/A
TGME49_216335	N/A
TGME49_216370	N/A
TGME49_216375	N/A
TGME49_216380	3.6.3.1 (Transferred entry: 7.6.2.1)
TGME49_216390	N/A
TGME49_216400	N/A
TGME49_216410	N/A
TGME49_216415	N/A
TGME49_216420	N/A
TGME49_216430	N/A
TGME49_216435	N/A
TGME49_216440	N/A
TGME49_216450	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_216460	N/A
TGME49_216470	N/A
TGME49_216480	N/A
TGME49_216490	N/A
TGME49_216500	6.1.1.9 (Valine--tRNA ligase)
TGME49_216510	N/A
TGME49_216530	N/A
TGME49_216540	2.4.1.117 (Dolichyl-phosphate beta-glucosyltransferase)
TGME49_216550	N/A
TGME49_216560	N/A
TGME49_216570	N/A
TGME49_216580	N/A
TGME49_216585	N/A
TGME49_216590	N/A
TGME49_216600	3.1.11.2 (Exodeoxyribonuclease III)
TGME49_216610	N/A
TGME49_216620	N/A
TGME49_216630	N/A
TGME49_216640	2.7.1.39 (Homoserine kinase)
TGME49_216650	N/A
TGME49_216660	N/A
TGME49_216670	N/A
TGME49_216680	3.1.1.4 (Phospholipase A(2))
TGME49_216700	N/A
TGME49_216710	N/A
TGME49_216720	N/A
TGME49_216730	N/A
TGME49_216740	2.7.1.26 (Riboflavin kinase)
TGME49_216750	N/A
TGME49_216760	N/A
TGME49_216770	N/A
TGME49_216780	N/A
TGME49_216785	N/A
TGME49_216790	3.6.3.25 (Transferred entry: 7.3.2.3);3.6.3.34 (Transferred entry: 7.2.2.16)
TGME49_216800	N/A
TGME49_216810	3.1.3.5 (5'-nucleotidase)
TGME49_216820	N/A
TGME49_216830	N/A
TGME49_216840	N/A
TGME49_216850	N/A
TGME49_216860	N/A
TGME49_216870	N/A
TGME49_216875	N/A
TGME49_216880	2.3.1.48 (Histone acetyltransferase)
TGME49_216890	N/A
TGME49_216900	N/A
TGME49_216910	N/A
TGME49_216920	N/A
TGME49_216930	2.7.7.15 (Choline-phosphate cytidylyltransferase)
TGME49_216940	N/A
TGME49_216950	N/A
TGME49_216960	N/A
TGME49_216965	N/A
TGME49_216970	2.3.1.48 (Histone acetyltransferase)
TGME49_216980	N/A
TGME49_216990	N/A
TGME49_217000	N/A
TGME49_217010	N/A
TGME49_217020	N/A
TGME49_217030	N/A
TGME49_217040	N/A
TGME49_217050	N/A
TGME49_217160	N/A
TGME49_217220	N/A
TGME49_217340	N/A
TGME49_217350	2.1.1.62 (mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase)
TGME49_217360	N/A
TGME49_217370	N/A
TGME49_217380	N/A
TGME49_217390	N/A
TGME49_217400	N/A
TGME49_217410	N/A
TGME49_217420	N/A
TGME49_217430	N/A
TGME49_217440	N/A
TGME49_217450	N/A
TGME49_217460	6.1.1.18 (Glutamine--tRNA ligase)
TGME49_217470	N/A
TGME49_217480	N/A
TGME49_217490	N/A
TGME49_217500	N/A
TGME49_217510	N/A
TGME49_217520	N/A
TGME49_217530	N/A
TGME49_217540	N/A
TGME49_217550	N/A
TGME49_217555	N/A
TGME49_217560	2.7.7.6 (DNA-directed RNA polymerase)
TGME49_217570	N/A
TGME49_217580	N/A
TGME49_217590	N/A
TGME49_217600	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_217610	N/A
TGME49_217620	N/A
TGME49_217630	N/A
TGME49_217640	N/A
TGME49_217650	N/A
TGME49_217660	N/A
TGME49_217665	N/A
TGME49_217670	N/A
TGME49_217680	N/A
TGME49_217688	N/A
TGME49_217692	N/A
TGME49_217700	N/A
TGME49_217710	N/A
TGME49_217720	N/A
TGME49_217722	N/A
TGME49_217724	N/A
TGME49_217726	N/A
TGME49_217728	N/A
TGME49_217730	N/A
TGME49_217740	1.1.1.100 (3-oxoacyl-[acyl-carrier-protein] reductase)
TGME49_217760	N/A
TGME49_217770	N/A
TGME49_217780	N/A
TGME49_217790	N/A
TGME49_217800	N/A
TGME49_217810	N/A
TGME49_217820	N/A
TGME49_217830	N/A
TGME49_217850	3.1.3.24 (Sucrose-phosphate phosphatase)
TGME49_217855	N/A
TGME49_217860	N/A
TGME49_217870	N/A
TGME49_217875	N/A
TGME49_217880	N/A
TGME49_217890	1.11.1.15 (Transferred entry: 1.11.1.24)
TGME49_217900	N/A
TGME49_217910	2.7.7.7 (DNA-directed DNA polymerase)
TGME49_217940	N/A
TGME49_217951	N/A
TGME49_217961	N/A
TGME49_218000	N/A
TGME49_218070	N/A
TGME49_218130	N/A
TGME49_218200	2.7.7.64 (UTP-monosaccharide-1-phosphate uridylyltransferase)
TGME49_218210	N/A
TGME49_218215	N/A
TGME49_218220	2.7.11.23 ([RNA-polymerase]-subunit kinase)
TGME49_218230	N/A
TGME49_218240	N/A
TGME49_218250	N/A
TGME49_218260	N/A
TGME49_218270	N/A
TGME49_218280	N/A
TGME49_218290	N/A
TGME49_218300	N/A
TGME49_218350	N/A
TGME49_218358	N/A
TGME49_218362	N/A
TGME49_218380	N/A
TGME49_218400	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_218410	4.2.99.18 (DNA-(apurinic or apyrimidinic site) lyase)
TGME49_218420	2.4.1.37 (Fucosylgalactoside 3-alpha-galactosyltransferase)
TGME49_218430	N/A
TGME49_218440	N/A
TGME49_218450	N/A
TGME49_218460	N/A
TGME49_218470	5.3.4.1 (Protein disulfide-isomerase)
TGME49_218480	N/A
TGME49_218490	N/A
TGME49_218500	N/A
TGME49_218510	N/A
TGME49_218520	N/A
TGME49_218530	N/A
TGME49_218540	N/A
TGME49_218550	2.7.11.23 ([RNA-polymerase]-subunit kinase)
TGME49_218560	6.4.1.2 (Acetyl-CoA carboxylase);6.4.1.3 (Propionyl-CoA carboxylase)
TGME49_218570	N/A
TGME49_218580	2.1.1.34 (tRNA (guanosine(18)-2'-O)-methyltransferase)
TGME49_218590	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_218600	N/A
TGME49_218610	N/A
TGME49_218720	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_218730	N/A
TGME49_218740	N/A
TGME49_218750	N/A
TGME49_218760	N/A
TGME49_218770	N/A
TGME49_218780	2.6.1.52 (Phosphoserine transaminase)
TGME49_218790	N/A
TGME49_218800	N/A
TGME49_218810	N/A
TGME49_218820	N/A
TGME49_218830	N/A
TGME49_218840	N/A
TGME49_218850	N/A
TGME49_218860	N/A
TGME49_218870	N/A
TGME49_218880	N/A
TGME49_218890	N/A
TGME49_218900	N/A
TGME49_218910	N/A
TGME49_218920	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_218930	N/A
TGME49_218940	N/A
TGME49_218950	N/A
TGME49_218955	N/A
TGME49_218960	N/A
TGME49_219070	2.7.11.12 (cGMP-dependent protein kinase)
TGME49_219080	N/A
TGME49_219090	N/A
TGME49_219100	N/A
TGME49_219110	N/A
TGME49_219120	N/A
TGME49_219130	1.8.1.7 (Glutathione-disulfide reductase)
TGME49_219140	N/A
TGME49_219150	N/A
TGME49_219160	N/A
TGME49_219170	N/A
TGME49_219180	N/A
TGME49_219190	N/A
TGME49_219200	N/A
TGME49_219210	N/A
TGME49_219230	6.2.1.16 (Acetoacetate--CoA ligase)
TGME49_219240	N/A
TGME49_219250	N/A
TGME49_219260	3.6.3.1 (Transferred entry: 7.6.2.1);3.6.3.8 (Transferred entry: 7.2.2.10)
TGME49_219270	N/A
TGME49_219280	N/A
TGME49_219290	N/A
TGME49_219300	N/A
TGME49_219310	3.6.1.3 (Adenosinetriphosphatase)
TGME49_219320	N/A
TGME49_219348	N/A
TGME49_219370	N/A
TGME49_219430	6.1.1.3 (Threonine--tRNA ligase)
TGME49_219440	N/A
TGME49_219450	N/A
TGME49_219460	N/A
TGME49_219485	N/A
TGME49_219500	N/A
TGME49_219510	N/A
TGME49_219520	2.1.1.125 (Transferred entry: 2.1.1.319, 2.1.1.320, 2.1.1.321 and 2.1.1.322)
TGME49_219530	N/A
TGME49_219540	6.1.1.7 (Alanine--tRNA ligase)
TGME49_219550	2.3.1.61 (Dihydrolipoyllysine-residue succinyltransferase)
TGME49_219560	N/A
TGME49_219570	N/A
TGME49_219580	N/A
TGME49_219590	N/A
TGME49_219600	N/A
TGME49_219610	N/A
TGME49_219620	N/A
TGME49_219630	1.6.2.4 (NADPH--hemoprotein reductase)
TGME49_219640	N/A
TGME49_219650	N/A
TGME49_219660	N/A
TGME49_219670	N/A
TGME49_219678	N/A
TGME49_219682	2.7.11.2 ([Pyruvate dehydrogenase (acetyl-transferring)] kinase)
TGME49_219690	N/A
TGME49_219700	N/A
TGME49_219710	N/A
TGME49_219720	N/A
TGME49_219730	N/A
TGME49_219738	N/A
TGME49_219742	N/A
TGME49_219750	N/A
TGME49_219760	2.3.1.88 (Transferred entry: 2.3.1.254, 2.3.1.255, 2.3.1.256, 2.3.1.257, 2.3.1.258and 2.3.1.259)
TGME49_219770	N/A
TGME49_219780	N/A
TGME49_219790	N/A
TGME49_219800	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_219810	N/A
TGME49_219820	N/A
TGME49_219828	N/A
TGME49_219840	N/A
TGME49_219850	6.1.1.15 (Proline--tRNA ligase)
TGME49_219860	N/A
TGME49_220025	N/A
TGME49_220060	N/A
TGME49_220070	N/A
TGME49_220080	N/A
TGME49_220090	N/A
TGME49_220100	2.7.6.1 (Ribose-phosphate diphosphokinase)
TGME49_220110	N/A
TGME49_220120	N/A
TGME49_220132	N/A
TGME49_220140	N/A
TGME49_220145	N/A
TGME49_220150	N/A
TGME49_220160	N/A
TGME49_220170	N/A
TGME49_220175	N/A
TGME49_220180	N/A
TGME49_220190	N/A
TGME49_220200	N/A
TGME49_220208	N/A
TGME49_220212	5.4.99.12 (tRNA pseudouridine(38-40) synthase)
TGME49_220230	N/A
TGME49_220240	N/A
TGME49_220250	N/A
TGME49_220260	N/A
TGME49_220270	N/A
TGME49_220280	N/A
TGME49_220290	N/A
TGME49_220300	N/A
TGME49_220310	N/A
TGME49_220320	N/A
TGME49_220330	N/A
TGME49_220340	N/A
TGME49_220350	6.1.1.6 (Lysine--tRNA ligase)
TGME49_220360	1.14.13.7 (Phenol 2-monooxygenase (NADPH))
TGME49_220370	N/A
TGME49_220380	N/A
TGME49_220390	N/A
TGME49_220400	N/A
TGME49_220420	3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase)
TGME49_220425	N/A
TGME49_220430	N/A
TGME49_220440	N/A
TGME49_220450	N/A
TGME49_220460	N/A
TGME49_220470	N/A
TGME49_220480	N/A
TGME49_220490	N/A
TGME49_220500	N/A
TGME49_220510	N/A
TGME49_220520	N/A
TGME49_220525	N/A
TGME49_220530	N/A
TGME49_220540	N/A
TGME49_220550	N/A
TGME49_220560	N/A
TGME49_220570	N/A
TGME49_220585	N/A
TGME49_220600	N/A
TGME49_220610	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_220620	N/A
TGME49_220630	N/A
TGME49_220640	N/A
TGME49_220650	N/A
TGME49_220720	N/A
TGME49_220730	N/A
TGME49_220740	N/A
TGME49_220840	4.2.3.1 (Threonine synthase)
TGME49_220850	N/A
TGME49_220860	N/A
TGME49_220870	N/A
TGME49_220880	N/A
TGME49_220890	N/A
TGME49_220900	N/A
TGME49_220910	N/A
TGME49_220920	N/A
TGME49_220930	N/A
TGME49_220940	N/A
TGME49_220950	N/A
TGME49_221160	N/A
TGME49_221170	3.4.24.84 (Ste24 endopeptidase)
TGME49_221180	N/A
TGME49_221190	N/A
TGME49_221200	3.4.21.72 (IgA-specific serine endopeptidase)
TGME49_221210	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_221220	N/A
TGME49_221230	N/A
TGME49_221240	N/A
TGME49_221250	N/A
TGME49_221260	2.5.1.54 (3-deoxy-7-phosphoheptulonate synthase)
TGME49_221265	N/A
TGME49_221270	1.14.11.2 (Procollagen-proline 4-dioxygenase)
TGME49_221275	N/A
TGME49_221280	N/A
TGME49_221290	N/A
TGME49_221295	N/A
TGME49_221310	3.4.11.2 (Membrane alanyl aminopeptidase)
TGME49_221320	6.4.1.2 (Acetyl-CoA carboxylase);6.4.1.3 (Propionyl-CoA carboxylase)
TGME49_221330	5.99.1.3 (Transferred entry: 5.6.2.2)
TGME49_221340	N/A
TGME49_221350	N/A
TGME49_221360	N/A
TGME49_221370	N/A
TGME49_221380	3.1.26.5 (Ribonuclease P)
TGME49_221390	N/A
TGME49_221400	N/A
TGME49_221410	N/A
TGME49_221415	N/A
TGME49_221420	N/A
TGME49_221430	N/A
TGME49_221440	N/A
TGME49_221450	N/A
TGME49_221455	N/A
TGME49_221460	N/A
TGME49_221470	N/A
TGME49_221480	N/A
TGME49_221490	N/A
TGME49_221500	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_221510	N/A
TGME49_221530	N/A
TGME49_221540	N/A
TGME49_221550	N/A
TGME49_221560	N/A
TGME49_221570	N/A
TGME49_221580	N/A
TGME49_221585	N/A
TGME49_221590	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_221600	N/A
TGME49_221610	3.1.2.15 (Deleted entry)
TGME49_221620	N/A
TGME49_221630	N/A
TGME49_221640	N/A
TGME49_221660	N/A
TGME49_221665	N/A
TGME49_221670	N/A
TGME49_221675	N/A
TGME49_221685	N/A
TGME49_221690	N/A
TGME49_221700	N/A
TGME49_221710	N/A
TGME49_221720	N/A
TGME49_221818	N/A
TGME49_221830	3.4.21.66 (Thermitase)
TGME49_221840	N/A
TGME49_221850	N/A
TGME49_221855	N/A
TGME49_221860	N/A
TGME49_221865	N/A
TGME49_221870	N/A
TGME49_221900	N/A
TGME49_221910	N/A
TGME49_221910	N/A
TGME49_221922	N/A
TGME49_221930	N/A
TGME49_221940	N/A
TGME49_221950	N/A
TGME49_221970	N/A
TGME49_221980	N/A
TGME49_221990	N/A
TGME49_222000	N/A
TGME49_222010	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_222020	2.7.2.3 (Phosphoglycerate kinase)
TGME49_222030	N/A
TGME49_222040	N/A
TGME49_222050	N/A
TGME49_222060	N/A
TGME49_222070	2.7.7.4 (Sulfate adenylyltransferase)
TGME49_222075	N/A
TGME49_222080	N/A
TGME49_222090	N/A
TGME49_222100	N/A
TGME49_222110	N/A
TGME49_222120	N/A
TGME49_222130	N/A
TGME49_222140	N/A
TGME49_222155	N/A
TGME49_222160	1.2.1.8 (Betaine-aldehyde dehydrogenase)
TGME49_222170	N/A
TGME49_222180	N/A
TGME49_222188	N/A
TGME49_222192	N/A
TGME49_222200	N/A
TGME49_222210	N/A
TGME49_222220	N/A
TGME49_222230	N/A
TGME49_222240	N/A
TGME49_222250	N/A
TGME49_222260	N/A
TGME49_222270	N/A
TGME49_222280	N/A
TGME49_222290	N/A
TGME49_222300	N/A
TGME49_222305	N/A
TGME49_222310	N/A
TGME49_222330	N/A
TGME49_222340	2.1.1.- (Methyltransferases.)
TGME49_222350	N/A
TGME49_222360	N/A
TGME49_222370	N/A
TGME49_222380	N/A
TGME49_222385	N/A
TGME49_222390	N/A
TGME49_222400	N/A
TGME49_222410	N/A
TGME49_222420	N/A
TGME49_222430	N/A
TGME49_222660	N/A
TGME49_222680	N/A
TGME49_222690	N/A
TGME49_222700	N/A
TGME49_222710	3.1.3.5 (5'-nucleotidase)
TGME49_222800	2.4.1.21 (Starch synthase)
TGME49_222840	3.1.3.2 (Acid phosphatase)
TGME49_222850	N/A
TGME49_222860	N/A
TGME49_222870	N/A
TGME49_222880	N/A
TGME49_222900	3.1.3.3 (Phosphoserine phosphatase)
TGME49_222910	5.4.2.1 (Transferred entry: 5.4.2.11 and 5.4.2.12)
TGME49_222920	N/A
TGME49_222930	N/A
TGME49_222935	N/A
TGME49_222940	N/A
TGME49_222948	N/A
TGME49_222952	N/A
TGME49_222960	N/A
TGME49_222970	3.1.3.25 (Inositol-phosphate phosphatase)
TGME49_222990	N/A
TGME49_223000	N/A
TGME49_223020	1.3.3.3 (Coproporphyrinogen oxidase)
TGME49_223025	N/A
TGME49_223030	N/A
TGME49_223040	N/A
TGME49_223045	N/A
TGME49_223050	N/A
TGME49_223060	N/A
TGME49_223070	N/A
TGME49_223080	N/A
TGME49_223095	N/A
TGME49_223110	N/A
TGME49_223120	N/A
TGME49_223125	N/A
TGME49_223130	N/A
TGME49_223140	N/A
TGME49_223150	N/A
TGME49_223270	N/A
TGME49_223390	N/A
TGME49_223400	N/A
TGME49_223410	N/A
TGME49_223420	N/A
TGME49_223430	N/A
TGME49_223440	N/A
TGME49_223450	3.1.2.15 (Deleted entry)
TGME49_223470	N/A
TGME49_223480	N/A
TGME49_223485	N/A
TGME49_223490	N/A
TGME49_223500	N/A
TGME49_223510	N/A
TGME49_223520	N/A
TGME49_223530	N/A
TGME49_223540	N/A
TGME49_223550	N/A
TGME49_223560	N/A
TGME49_223570	N/A
TGME49_223580	N/A
TGME49_223590	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_223600	N/A
TGME49_223610	N/A
TGME49_223620	N/A
TGME49_223630	N/A
TGME49_223640	N/A
TGME49_223660	N/A
TGME49_223668	N/A
TGME49_223672	3.1.3.7 (3'(2'),5'-bisphosphate nucleotidase)
TGME49_223680	N/A
TGME49_223685	N/A
TGME49_223690	N/A
TGME49_223700	N/A
TGME49_223710	N/A
TGME49_223725	N/A
TGME49_223750	N/A
TGME49_223760	N/A
TGME49_223770	N/A
TGME49_223780	N/A
TGME49_223790	N/A
TGME49_223800	N/A
TGME49_223810	N/A
TGME49_223830	N/A
TGME49_223840	2.3.3.8 (ATP citrate synthase)
TGME49_223845	N/A
TGME49_223870	N/A
TGME49_223880	N/A
TGME49_223900	N/A
TGME49_223910	2.3.1.23 (1-acylglycerophosphocholine O-acyltransferase)
TGME49_223915	N/A
TGME49_223920	N/A
TGME49_223930	N/A
TGME49_223940	N/A
TGME49_223950	N/A
TGME49_223960	N/A
TGME49_223970	N/A
TGME49_223985	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_224000	N/A
TGME49_224010	N/A
TGME49_224020	N/A
TGME49_224030	N/A
TGME49_224040	N/A
TGME49_224050	N/A
TGME49_224060	2.4.99.18 (Dolichyl-diphosphooligosaccharide--protein glycotransferase)
TGME49_224070	N/A
TGME49_224080	N/A
TGME49_224090	3.1.2.4 (3-hydroxyisobutyryl-CoA hydrolase)
TGME49_224100	N/A
TGME49_224110	N/A
TGME49_224120	N/A
TGME49_224130	N/A
TGME49_224140	N/A
TGME49_224150	N/A
TGME49_224160	N/A
TGME49_224170	N/A
TGME49_224180	N/A
TGME49_224190	3.6.3.1 (Transferred entry: 7.6.2.1)
TGME49_224200	5.4.99.12 (tRNA pseudouridine(38-40) synthase)
TGME49_224205	N/A
TGME49_224210	N/A
TGME49_224220	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_224230	N/A
TGME49_224235	N/A
TGME49_224240	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_224260	N/A
TGME49_224270	N/A
TGME49_224275	N/A
TGME49_224280	N/A
TGME49_224290	N/A
TGME49_224310	N/A
TGME49_224320	N/A
TGME49_224330	N/A
TGME49_224340	N/A
TGME49_224350	3.4.11.2 (Membrane alanyl aminopeptidase)
TGME49_224460	3.4.11.2 (Membrane alanyl aminopeptidase)
TGME49_224470	N/A
TGME49_224480	2.7.12.1 (Dual-specificity kinase)
TGME49_224490	2.5.1.29 (Geranylgeranyl diphosphate synthase)
TGME49_224500	N/A
TGME49_224510	N/A
TGME49_224520	N/A
TGME49_224530	N/A
TGME49_224540	N/A
TGME49_224560	N/A
TGME49_224570	N/A
TGME49_224575	N/A
TGME49_224580	N/A
TGME49_224590	N/A
TGME49_224600	N/A
TGME49_224610	N/A
TGME49_224620	N/A
TGME49_224630	N/A
TGME49_224650	N/A
TGME49_224660	N/A
TGME49_224670	N/A
TGME49_224680	N/A
TGME49_224700	N/A
TGME49_224710	N/A
TGME49_224720	N/A
TGME49_224730	N/A
TGME49_224740	N/A
TGME49_224750	N/A
TGME49_224760	N/A
TGME49_224770	N/A
TGME49_224780	N/A
TGME49_224790	N/A
TGME49_224800	N/A
TGME49_224810	N/A
TGME49_224820	N/A
TGME49_224830	N/A
TGME49_224840	3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase)
TGME49_224845	N/A
TGME49_224850	N/A
TGME49_224860	N/A
TGME49_224870	N/A
TGME49_224880	N/A
TGME49_224890	N/A
TGME49_224900	2.7.4.3 (Adenylate kinase)
TGME49_224905	N/A
TGME49_224910	N/A
TGME49_224920	N/A
TGME49_224928	N/A
TGME49_224932	N/A
TGME49_224935	N/A
TGME49_224940	N/A
TGME49_224950	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_224960	N/A
TGME49_224970	N/A
TGME49_224980	N/A
TGME49_224990	N/A
TGME49_225000	N/A
TGME49_225005	N/A
TGME49_225010	N/A
TGME49_225020	N/A
TGME49_225024	N/A
TGME49_225028	N/A
TGME49_225050	3.3.1.1 (Adenosylhomocysteinase)
TGME49_225060	1.8.1.8 (Protein-disulfide reductase)
TGME49_225070	N/A
TGME49_225080	N/A
TGME49_225090	N/A
TGME49_225105	N/A
TGME49_225108	N/A
TGME49_225110	N/A
TGME49_225120	N/A
TGME49_225125	N/A
TGME49_225130	N/A
TGME49_225140	N/A
TGME49_225150	N/A
TGME49_225160	N/A
TGME49_225170	N/A
TGME49_225190	N/A
TGME49_225200	N/A
TGME49_225220	N/A
TGME49_225230	N/A
TGME49_225240	N/A
TGME49_225250	N/A
TGME49_225260	2.7.7.48 (RNA-directed RNA polymerase)
TGME49_225270	N/A
TGME49_225280	N/A
TGME49_225290	3.6.1.15 (Nucleoside-triphosphate phosphatase)
TGME49_225300	N/A
TGME49_225310	N/A
TGME49_225315	N/A
TGME49_225320	N/A
TGME49_225330	N/A
