organism,strategy,settings,metric,runs,conclusive,pass_rate,observed,observed_low,observed_high,chance,skill,skill_low,skill_high,seconds
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.5, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.13891213389121337,0.12559060513324136,0.1522336626491854,0.07891213389121339,0.06513331407628067,0.05400218809039954,0.0762644400621618,1.098
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.8, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.019558359621451103,0.012612647329211106,0.0265040719136911,0.006035751840168244,0.01360465878051539,0.006656907130789583,0.020552410430241197,2.2399999999999998
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.8, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.053195673549655854,0.04766103773343695,0.058730309365874755,0.04173058013765979,0.011965473681949576,0.006880821798859692,0.01705012556503946,1.932
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.8, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.04046121593291404,0.036086045896779745,0.044836385969048334,0.01666666666666667,0.02419553581003783,0.019366985160697715,0.029024086459377943,2.206
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.8, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.02,-0.005971265842089193,0.045971265842089194,0.04325,-0.024356635647757835,-0.03936838296270706,-0.009344888332808608,0.8300000000000001
Tg,layer_propagation,"{""layer"": ""cotranslation"", ""restart"": 0.8, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.4,0.1317991631799163,0.1169904312031143,0.14660789515671832,0.0794142259414226,0.05692359486009112,0.04746733073764106,0.06637985898254117,1.0539999999999998
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.2, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.07634069400630915,0.06892033643950454,0.08376105157311375,0.012176656151419557,0.06495561765749051,0.05771092947958761,0.07220030583539341,2.306
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.2, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.18200589970501474,0.1724566307565706,0.19155516865345887,0.08258603736479843,0.10838108443308166,0.10171502136444527,0.11504714750171804,1.9119999999999997
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.2, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.0949685534591195,0.08503075942108705,0.10490634749715196,0.025492662473794548,0.07129353172846116,0.06143894086589355,0.08114812259102877,2.0840000000000005
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.2, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.04,0.027014367078955402,0.0529856329210446,0.062,-0.02354383697902499,-0.036790843652442715,-0.010296830305607272,0.8160000000000001
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.2, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.06234309623430963,0.04348570983942694,0.08120048262919231,0.06104602510460251,0.001386449118785664,-0.011259198401219181,0.014032096638790507,1.0739999999999998
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.5, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.07634069400630913,0.06892033643950453,0.08376105157311374,0.012176656151419557,0.06495561765749051,0.05771092947958761,0.07220030583539341,2.134
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.5, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.18200589970501474,0.1724566307565706,0.19155516865345887,0.08258603736479843,0.10838108443308163,0.10171502136444524,0.11504714750171802,1.9239999999999995
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.5, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.0949685534591195,0.08503075942108705,0.10490634749715196,0.02549266247379455,0.07129353172846116,0.06143894086589355,0.08114812259102877,1.6799999999999997
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.5, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.04,0.027014367078955402,0.0529856329210446,0.061999999999999986,-0.023543836979024988,-0.0367908436524427,-0.010296830305607272,0.742
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.5, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.06234309623430963,0.04348570983942694,0.08120048262919231,0.06104602510460251,0.0013864491187856643,-0.01125919840121918,0.01403209663879051,0.916
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.8, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.07634069400630913,0.06892033643950453,0.08376105157311374,0.012176656151419557,0.06495561765749051,0.05771092947958761,0.07220030583539341,2.132
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.8, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.18200589970501474,0.1724566307565706,0.19155516865345887,0.08258603736479843,0.10838108443308163,0.10171502136444524,0.11504714750171802,2.0260000000000002
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.8, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.0949685534591195,0.08503075942108705,0.10490634749715196,0.02549266247379455,0.07129353172846116,0.06143894086589355,0.08114812259102877,2.0479999999999996
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.8, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.04,0.027014367078955402,0.0529856329210446,0.061999999999999986,-0.023543836979024988,-0.0367908436524427,-0.010296830305607272,0.8459999999999999
Tg,layer_propagation,"{""layer"": ""domain"", ""restart"": 0.8, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.06234309623430963,0.04348570983942694,0.08120048262919231,0.06104602510460251,0.0013864491187856643,-0.01125919840121918,0.01403209663879051,1.032
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.2, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.0010515247108307045,-0.0007949296174239384,0.002897979039085347,0.00027339642481598314,0.000778254343495806,-0.0011468565660481779,0.0027033652530397898,1.982
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.2, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.005211406096361849,0.0028629416046214557,0.007559870588102242,0.0017797443461160275,0.0034382359033184743,0.001656416229128291,0.005220055577508658,1.9579999999999997
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.2, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.00817610062893082,0.007087158664901923,0.009265042592959715,0.0007337526205450734,0.007447717880394113,0.0063909733409302895,0.008504462419857936,1.6939999999999997
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.2, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.00125,-0.0012540762194067352,-0.003456621279883392,0.0009484688410699217,0.8140000000000001
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.2, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.00041841004184100416,-0.0007432824707940559,0.0015801025544760641,0.0004602510460251045,-4.174449904986407e-05,-0.0004274306177563704,0.00034394161965664225,1.082
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.5, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.0012618296529968455,-0.00044051712377361015,0.0029641764297673014,0.000715036803364879,0.000546876689753805,-0.0014202810250747392,0.0025140344045823495,1.938
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.5, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.005211406096361849,0.0028629416046214557,0.007559870588102242,0.002232055063913471,0.00298665299664348,0.0014968664994194816,0.004476439493867479,1.8820000000000001
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.5, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.008176100628930818,0.007087158664901921,0.009265042592959714,0.0013626834381551365,0.006821876319955544,0.005338021307967955,0.008305731331943133,1.8639999999999997
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.5, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.00125,-0.0012540762194067352,-0.003456621279883392,0.0009484688410699217,0.86
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.5, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.00041841004184100416,-0.0007432824707940559,0.0015801025544760641,0.00046025104602510463,-4.174449904986407e-05,-0.0004274306177563704,0.00034394161965664225,1.06
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.8, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.0025236593059936906,0.001035000234508652,0.00401231837747873,0.00138801261829653,0.0011365053022592531,-0.0009695342092281897,0.003242544813746696,2.032
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.8, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.005211406096361849,0.0028629416046214557,0.007559870588102242,0.0034709931170108163,0.0017469331536376302,0.0002421720741279936,0.0032516942331472665,1.7739999999999998
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.8, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.008176100628930818,0.007087158664901921,0.009265042592959714,0.0022012578616352205,0.0059856568020553004,0.0037112138003152057,0.008260099803795395,2.166
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.8, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.00125,-0.0012540762194067352,-0.003456621279883392,0.0009484688410699217,0.908
Tg,layer_propagation,"{""layer"": ""ip_ms"", ""restart"": 0.8, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.00041841004184100416,-0.0007432824707940557,0.001580102554476064,0.00046025104602510463,-4.1744499049864054e-05,-0.00042743061775637044,0.0003439416196566423,1.096
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.2, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1140000000000003
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.2, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.986
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.2, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.2, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019999999999999
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.2, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.5, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.5, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6640000000000001
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.5, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.5, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500000000000001
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.5, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780000000000001
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.8, ""target"": ""compartment""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9840000000000004
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.8, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.8, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.902
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.8, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9120000000000001
Tg,layer_propagation,"{""layer"": ""orthogroup"", ""restart"": 0.8, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.2, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.11419558359621451,0.10235089929997883,0.12604026789245018,0.014595162986330179,0.10108176282777212,0.09049296766966616,0.11167055798587808,2.316
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.2, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.20442477876106194,0.19451170802098772,0.21433784950113616,0.08431661750245822,0.1311733389871631,0.12327886902139906,0.13906780895292714,2.122
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.2, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.16058700209643606,0.14864404808244905,0.17252995611042307,0.03257861635220126,0.13230647261373957,0.11918931179232123,0.1454236334351579,1.828
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.2, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.11000000000000001,0.09701436707895542,0.12298563292104461,0.094,0.017214384503733766,-0.017163646090948986,0.051592415098416514,0.8200000000000001
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.2, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.07238493723849374,0.05808620588470845,0.08668366859227902,0.07439330543933054,-0.00217275432376846,-0.010506794974883826,0.006161286327346908,1.0719999999999998
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.5, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.11419558359621451,0.10271633875556117,0.12567482843686786,0.017371188222923238,0.09854375744327633,0.0883742220010283,0.10871329288552435,2.352
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.5, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.20983284169124877,0.20112022405456859,0.21854545932792896,0.09223205506391348,0.12954794382253906,0.1207531159908957,0.1383427716541824,2.0639999999999996
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.5, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.16163522012578618,0.14704293344761243,0.17622750680395993,0.03570230607966457,0.1305857232266135,0.11518555119548657,0.14598589525774042,1.752
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.5, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.11000000000000001,0.09701436707895542,0.12298563292104461,0.09374999999999999,0.017588470766783083,-0.01329002645845263,0.0484669679920188,0.8800000000000001
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.5, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.07698744769874477,0.06062035863130205,0.09335453676618749,0.07866108786610879,-0.0018253619073586094,-0.01394106597285215,0.010290342158134931,1.082
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.8, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.11861198738170346,0.10624625641475637,0.13097771834865055,0.01934805467928496,0.10123227428480146,0.0903398115414561,0.11212473702814682,2.4219999999999997
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.8, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,1.0,0.21386430678466076,0.206615563878156,0.22111304969116552,0.10011799410029498,0.12640230645458003,0.11948170590166682,0.13332290700749325,2.034
Tg,layer_propagation,"{""layer"": ""struct"", ""restart"": 0.8, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.1591194968553459,0.1443254506372512,0.17391354307344062,0.038784067085953874,0.1251927441561737,0.11058102081526702,0.1398044674970804,1.95
